full_text,sentiment
registrasi akun coretax register only udah masukin nama ibu cantum kk tulis valid,neutral
wkwkw mampus ah musuh gue sama coretax,positive
imbas coretax,positive
hai kak . mohon aktif wajib pajak non aktif laku elektronik lalu akun corerax laman <url> mohon aju online lalu akun coretax login &gt; menu portal &gt; ubah status &gt;pengaktifan,neutral
hai kak . informasikan kendala nya kait djp online coretax? apabila maksud djp online muncul notifikasi npwp terdaftar npwp kakak terdaftar akun djp online . silakan klik daftar disini daftar,neutral
kapok gara gara coretax kan mampus ayoo audit tu yg tender coretax,positive
hai kak . kakak lu/wajib buat /mendaftarkan akun coretax dapat perlu wajib . perlu suatu prosedur /kebutuhan dapat kartu npwp validas memas data nik sistem djp butuh potong pemungutan,neutral
hai kak . maksud kakak laku bayar atas kode billing pph pasal 21 spt tsb masuk konsep spt? iya apabila atas kode billing kakak bayar keluar ntpn status spt coretax masuk bagi,neutral
gajelas emg coretax,positive
hai kak . kakak maksud laku betul spt masa pph 21 pihak pemotong coretax? apabila memang salah isi silakan betul bukti potong sebut laku lapor . silakan refreshesh tunggu lebih,neutral
pph23 status successfully issued status nya terbit ya? sekarang jadi buat konsep spt unifikasi clear cache ganti browser pake incognito cuma ganti coretax program lebih bagus,negative
audit coretax,neutral
hai kak . informasikan bayar atas apa? data ntpn coretax lihat menu buku besar &gt; refresh masuk tabel &gt; geser kanan kolom referensi . apabila bayar sebut kait spt silakan pastikan spt sebut,neutral
thanks coretax wkwkwkwk mampus lo,negative
tanggal 12 maret 2025 kppn sijunjung ada sosialisasi tata cara laksana wajib administrasi pajak coretax menteri / lembaga . materi sosialisasi : - kenal aplikasi coretax - bagan alur tatau pajak - implementasi pajak sakti <url >,neutral
oknum satpam kantor pajak tdk punya etika bukan nya bantu bayar pajak yg keluh tdk login coretax sesal buat aplikasi yg biaya besar tdk jalan lancar satpam malah seloroh : emang uang kamu? lalu : emang kamu bayar pajak ?,positive
terimakasih coretax,negative
hai kak pm tsb pernah kredit masa desember 2024 kredit kak . migrasi data pm masa desember 2024 coretax ubah status pengkreditan tks*pari,neutral
gara coretax allah kumaha mun aing nyerenteng? saha nu dek nahan ?????? ?,positive
hai kak . kakak perlu isi lengkap bagi sebut pengajuan skd wpln laman coretax . silakan isi data sesuai kondisi sebenarnya paling dekat dokumen milik . isi tanda bintang wajib isi . tks*rtra,neutral
coretax abis puluhan miliar output nya kaya emg negara main,positive
hai kak . mohon pbk lalu coretax laku pic utama pihak beri role mohon pindahu ( role_ctas_portal_representative_external _balance_transfer_signer ) . mohon pasti kemudian silakan lakukan clear cache,neutral
hai kak . wajib buat kode billing atas transaksi pemungutan ppn instansi perintah instansi perintah sendiri . apabila kakak rupa pungut ppn lapor spt ppn 1107 put coretax lapor nya jadi satu spt masa ppn. kode,neutral
hai kak. nomor dokumen buat data ekspor jasa kena pajak coretax ter-generate otomatis sistem . apabila terkendala silakan coba kala guna fitur privat window mozilla incognito window chrome .,neutral
coretax sistem nya kagak bali pakai versi belum apa ?,positive
hai kak . pastikan sektor laku betul spop sektor kebun sektor tambang minyak gas bumi sektor tambang usaha panas bumi . spop status normal lapor lalu coretax buat betul,neutral
lamat pagi . . maaf pak mau minta no efin pajak saya . . soal nya mau daftar coretax,neutral
min titip tanya coretax donk. 1 . applikasi coretax karyawan keluar tetap buat bupot bulanan? 2. upload xml a1 betul donk validasi npwp nik nya selalu error manual bisa . terima kasih <url >,neutral
hai kak. mohon maaf atas kendala alam lapor spt masa pph 21 . nilai kompensasi muncul kakak coba hapup konsep spt buat ulang konsep spt-nya ya . lebih stabil kakak akses coretax lalu incognito window ( chrome ),neutral
hai kak . aktivasi nik log in coretax log in coretax . kakak aktivasi nik salah satu cara nya lalu link berikut : <url> tks*rtra,neutral
&gt;be indonesian government &gt;forces its people to use coretax &gt;coretax flopped . &gt;tax revenue flopped .,neutral
coretax bikin asam lambung naik,neutral
semua apa????? coretax,positive
hai kak. mohon maaf atas tidaknyama alam . sedang laku penyempurnaan data kompensasi coretax . kenan tunggu laku pengecekan kala kak. tks*hati,neutral
hai kak . informasikan kakak akses efaktur guna akun coretax badan orang pribadi? mohon maaf atas kendala alam . kenan coba kala laku clear cache cookies browser guna . tks*devi,neutral
kak bagaimana lupa kata sandi coretax klik lupa kata sandi minta masuk email no hp terdaftar keduanya aktif ?,neutral
kalo dah gini kpk jaksa kaga mau iksa siapa yg pilir bikin coretax ?,positive
hai kak . tanya guna situs web lapor spt tahun pph wp badan tahun pajak 2024 ? iya guna coretax . silakan guna laman djp online menu lapor -&gt; e-form . tks*rtra,neutral
hai kak. mohon maaf atas tidaknyama alam . alam kendala kode error object reference not set to an instance of an object silakan laku hal-hal berikut akses laman coretax : 1 . sihk cache &amp; cookies browser,neutral
bikin ide coretax pakai tahun pertama alih kuasa dongo ' bet. . .,neutral
min min buat retur pajak masu coretax signing in progress terus januari edit tak hapus mau nya apa min? coba pakai metode import xml terang gagal nomer faktur created min,positive
seriusan coretax sistem nya kayak awa alias lemot banget bruhhh ?!?!?? ?,positive
hai kak. file pdf seluruh isi nya beda coretax kak? misal nya nama barang harga barang nilai ppn bagai nya sesuai transaksi sebenarnya . nomor nya beda? nomor fp coretax pdf beda silakan,neutral
hai kak . maksudnya aktivasi akun wajib pajak coretax? iya nik terdaftar kakak centang terang lupa kontak email nomor telepon ya . maksud kakak aktivasi akun djp online email terdaftar beda kakak,neutral
coretax stop lemot gak,positive
belumm gatau gimana cara nya . coretax nih pusing tulul,positive
min tanya dong buat kode billing pajak vat off shore ( 411211 - 102 ) coretax gimana ya? apa upload file xml unifikasi ?,neutral
coretax tolol libat jejerin lapang banteng adil pake adil rakyat,positive
sri mulyani lapor kinerja apbn prabowo terima pajak turun signifikan akibat masalah sistem coretax . kinerja jan-feb 2025 papar hari ini . implikasi pasar investasi perlu panta . <url >,neutral
surabaya business owners jangan salah urus pajak!} coretax 360 hadir bantu kelola pajak bisnis mudah &amp; update atur baru. 19 maret 2025 | ideahub surabaya | idr 249k daftar : <url> <url >,neutral
jadi ingat kasus coretax . yg pegang tender usaha korsel tp gosip nya banyak hire software engineer newbie bayar murah india .,positive
hai kawanpajak dapat tiga salur buat faktur pajak yaitu : a. coretax djp b. pjap terintegrasi coretax djp c. aplikasi e-faktur client dekstop guna sejak 12 februari 2025 seluruh usaha kena pajak ( pkp ) . <url >,neutral
min pas validasi pph coretax ntar muncul nomor angsur bayar . isi dasar nomor surat sp 3 bank nomor yg mana min ?,neutral
coretax susah banget : ),positive
hai kak . kecek isi lapor spt djponline silakan lihat menu arsip spt ya. spt lapor lalu coretax lihat menu spt &gt; spt lapor lalu klik icon mata lihat isi spt. tks*azmi,neutral
udah wajib bgt gw tiap hari misuhin coretax,negative
efek coretax ?,positive
hai kak . ubah masa pengkreditan pajak masu laku sepanjang faktur pajak ada daftar faktur pajak masu laman coretax . silakan pilih faktur pajak nya -&gt; status approved - &gt; edit ( tombol pensil ) -&gt; pilih masa pengkreditan -&gt; ditit .,neutral
min coretax mau import pph21 status validating data padahal dikit pagi status nya . cape bgttt perbaiki haduuu nyusahin orang hambat kekerja orang huuu,positive
mau nanya soal coretax temen kerja djp respon pertama nya aplikasi tolol! . pegawai pajak aja serah komo deui aing atuh euy,positive
coretax is my stress source help meeeeee,neutral
hai kak. mohon maaf atas tidaknyama alam . sampai tangkap layar kendala error nya apa kak? coba kala akses coretax langkah berikut kak : 1 . sihk cookies cache browser 2. pastikan koneksi,neutral
hai kak. mohon maaf atas tidaknyama nya . terkendala? iya mohon kenan cek berkala klik ' refresh ' silak kakak coba laku beberapa cara ikut akses coretax : 1 . lakukan clear cache cookies,neutral
min coretax aku udah ikuti kata min coretax tetep jumlah pph 21 rp 0 terus . emang coretax error apa bagaimana ya ?,positive
ijin berta nya mau batal validasi ssp sket phtb salah data cara nya gimana coretax ?,positive
hai kak . sebelumnya pernah punya npwp orang pribadi? kakak laku daftar npwp status wbt ( waris bagi ) menu daftar coretax pilih aktivasi nik . npwp jenis wbt masuk jadi wajib pajak yg,neutral
min bayar pph final umkm coretax lewat billing mandiri bukti bayk lihat dimana? karna notif tdk muncul,neutral
dr raut wajah &amp;seiring tidak bu sm bbrp kesempatan penting jadi : 1. bbrp bijak penting dr mr. president konsultasi dg sm akibat nya goncang apbn fiskal 2. pressure tinggi kelola apbn 3 . sengkarut coretax 4 .didera bnyk penting politik,positive
pr bgt coretax,positive
min kantor misal nya blanja atk diatas 2juta &amp;penjual pkp . . .alurnya coretax bgmana?agar paham org2 kantor sy. trus misal nya klo si jual bukan pkp tp tetap kekeuh minta bayar atk yg sdh terlanjur ambil . . gimana? solusi min plis .,positive
pagi min min kan mau lapor pph 21 laku deposit nya sesuai nominal bayar klik bayar lalu milih deposit email terpotong coretax arah nya min terima kasih <url >,neutral
heh jawab dong coretax mau kode billing error terus jir w kudu apa? jawab ga u,positive
kawanpajak pengajuan konfirmasi status wajib pajak ( kswp ) kini laku lalu coretax djp . proses pasti npwp sesuai spt tahun tahun akhir lapor . simak pandu selengkap nya infografis berikut! - utas <url >,neutral
hai kak. mohon maaf atas tidaknyam nya . silakan coba pasti fp coretax guna filter ya . silakan kakak aju tiket layan meja layan ti ( melati ) lalu helpdesk kpp telepon kring pajak 1500200,neutral
coretax ga clear clear asdjfkl,positive
hai kak . pengajuan mohon lebih bayar pajak silakan laku coretax menu bayar &gt; formulir restitusi pajak . cari nilai aju restitusi formulir restitusi silakan klik kembali &gt; pilih kembali,neutral
buat perangkat lunak coretax abal2 kok pakai . jangan2 spt sirekap yg banyak manipulatif nya . duit 1.2t hangus coretax yg abal 2 . keren pisan .,positive
hai kak. mohon maaf atas tidaknyama nya . coretax sedang tingkat kualitas tim kait . mohon coba refresh posting kala . tks*naim,neutral
hai kak . kakak buat faktur pajak ganti guna coretax atas fp buat e-faktur dekstop? iya silakan lalu e-faktur dekstop kak . simak infografis tweet berikut : <url> tks*oina,neutral
hai kak. pm thn 2024 muncul dashboard pajak masu coretax? silakan kredit ulang masa januari 2025 ya . tks*naim,neutral
lebih cepet akses bokep aplikasi coretax kayak tai,positive
imbang sama coretax .,positive
hai kak . buat bukti potong pph 21 lalu akun coretax siapa kak? akun badan pic pusat pic cabang impersonate? pastikan tempat giat usaha rinput menu portal - profil - tempat giat usaha/sub unit . tempat,neutral
halo kak mau tanya kan aku udah bayar pph 21 bpn nya coretax status nya bayar yaah? padahal pake kode billing yg coretax nya gk bikin kode billing <url >,neutral
hai kak . coretax batas salah password apabila muncul terang gagal login coba gagal login bali . silakan kakak tunggu 15 menit kedepan coba login pastikan password masu sesuai kak . apabila lupa silakan,neutral
kalian progres migrasi ga min? dulu buat bupot djp input nik aja langsung muncul nama tp coretax gabisa smpe skrg . kira2 kapan coretax buat bupot input nik langsung muncul nama kaya djp dulu ?,neutral
nih coretax sih allah kata gw pagi ngga banget dukung produktif gw,positive
batal faktur pajak gagal kemarin kpp solving nya batal efaktur bagi helpdesk bilang otomatis termigrasi coretax . cek ulang kalo faktur pajak status approved terkendala error tsb,neutral
hai kak . apabila dapat kurang setor pphtb silakan kakak buat billing laku validasi atas bayar billing tsb lalu coretax . billing buat sebesar kurang nya . tks*iani,neutral
najisssss coretax jelek bangettt,positive
coretax jadi proyek banca ?? <url >,neutral
mohon bantu nya min buat fp luar sistem coretax nmr faktur tulis 03002500042622411 donload pdf faktur nya nmr faktur nya 03002500042622022 beda yg d sistem . mohon solusi nya <url >,neutral
izin tanya bisakah wp badan ketah / pinta bukti potong pph unifikasi ( final ) tahun 2024 kpp? si pemotong beri bukti potong nya ? kalau bukpot buat tahun 2025 langsung muncul coretax kan .,neutral
hai kak. mohon maaf atas tidaknyama alam . notifikasi object reference not set to an instance of an object silakan laku langkah berikut akses laman coretax : 1 . sihk cache &amp; cookies browser guna . 2 . gunakan mode new,neutral
sih cuma 1 agam beda alir doang coyyyy!!! emang disini sih mustahil mentri agama yg angkul semua agama .,positive
bayang lu udah baik hati mau nyetor duit buat negara ga becus sulit gak yg lebih komedi wkwk lebih kocak nya udah jelas butuh duit lebih utk mbg &amp; whatever shit danantara is malah wajib coretax login aja kadang tak mampu . tolol,positive
kerja ko. . . .,positive
coretax dah 3 bulan bukan nya makin baik malah banyak brak baru,positive
semejak ganti coretax emang bikin emosi gw naik sih. . . sampe bangun tidur kirin coretax nyampe rumah pikir kerja gw kok malah makin rued sih mudah yaallah wayahna weh mudah,negative
kurang nasi uduk gado2 goreng . . .,positive
kak kok aneh banget sih coretax nya . seblumnya masalah nya bgni <url> udh kantor pajak bimbing helpdesk kok skrng udh update tapu lb nya ilang alias gk ada . plislah coretax jelek banget,positive
hai kak. mohon maaf atas tidaknyama alam . coretax proses penyempurnaan tingkat kualitas tim kait . silakan kakak menginformasikan detail kendala kakak alami apa kak . tks*rika,neutral
canti -i-iri cantik iti disirikin cantik digosipin cantik culas cantik gak salah dikit . . . song hye kyo gitu sih. . . .,positive
silakan ikuti langkah berikut : 1 . login coretax guna id guna rupa npwp 16 digit kata sandi input kata sandi djp online; 2. pilih menu portal -&gt; informasi umum -&gt; edit -&gt; detail kontak; 3 . data nomor telepon terisi benar silakan klik simpan;,neutral
ajaib wkwkwkwk mau heran coretax,positive
hai kak . apabila kakak punya akun djp online silakan gunakan fitur lupa kata sandi . silakan klik lupa kata sandi? laman coretax lalu langkah selanjut nya : - inputkan nik/npwp 16 digit bagi id guna - input alamat email nomor handphone,neutral
min kmrin spt coretax muncul lebih bayar pph 21 . knp skrg muncul . knp sistem nya buruk sekali,positive
halo min lapor pph final umkm buat billing 2025 pakai djp online pakai coretax ya? mohon penjelasan nya . thx .,neutral
hai kak. mohon maaf sebelumnya menu yg pernah akses sedia history nya coretax . kakak masuk menu portal lihat dokumen notifikasi yg kait akun coretax ybs . tks*aowo <url >,neutral
yg kuat terus usaha . apa doa?? ?,negative
per 13/03 / 2025 pukul 08.40 alam error coretax klik bayar lapor unifikasi . klik bayar lapor tsb spt tunggu bayar . cek spt ada konsep spt. billing terbit . bagaimana ?,positive
rumah mata seger bgt sampe kursi sakit alias kursi kantor auto ngantuk,positive
hai kak . pengajuan surat terang wajib pajak penuh kriteria wajib pajak milik edar bruto tentu sesuai pp 55 tahun 2022 laku lalu laman <url> pastikan kakak milik akun coretax . silakan login nik,neutral
hai kak . teknis spt coretax apabila hitung kurang bayar spt pilih bayar guna deposit buat kode billing . milih lunas guna deposit kurang saldo deposit . apabila,neutral
pagi menu pbk coretax kok mau pbk pph final umkm nih solusi nya dong,neutral
hai kak . buat lapor bukti potong spt masa pph 21/26 laku pusat akun coretax npwp pusat . wakil /kuasa cabang beri role akses cabang impersonate akun wp badan pusat laku buat,neutral
min kan mau validasi e phtb coretax ntpn nya muncul bagaimana yaa min ?,neutral
hai kak . kakak lupa alamat email terdaftar silakan laku ubah data email lebih dahulu . ubah data alamat email silakan lalu cara berikut : 1 . coretax milik wp silakan akses laman <url> lalu tuju menu portal &gt;,neutral
min coretax spt ppn harus nya udah lapor malah kelapor kompensasi bulan desember justru hilang,positive
coretax ulah bjirrr,positive
lucu aja blm proyek dah defisit . . . gmana kalo sdh jalan . . . pajak susah didpt ggara coretax ?,positive
beritahu guna nppn skrg via coretax min? bukan djp? kalau apa lapor spt pribadi jg laku lewat coretax ?,neutral
proses periksaan sphp kirim lalu coretax? tanggap sphp kirim lalu coretax? manual kantor pajak /kantor pos ?,neutral
apa latar belakang project coretax direktorat jenderal pajak ( djp ) dgn anggar fantastis gagal??? mulai atas satpam nya kantor pajak laku nya minus . <url >,positive
wooogghhhh.. . . mulutku diam tp perutku makin keroncongannnn . . . 2 teluuurrrr,positive
sengaja ngundang orang kppn buat sosialisasi langsung semua dahara bagaimana cara kerja coretax udah dateng dahara sama bpp niat paham sistem coretax eh pas sosialisasi loading aja kagak . terus suruh sabar sistem baru fak banget lah,positive
hape auto aman &amp; cakep <url> fyp racun shopee coretax apbn pajak polisi oknum <url >,positive
100 % real efek krn coretax bandingkan faktur pajak terbit januari tahun lalu tahun bener2 jauh sekali .,positive
selama pegawai pajak jalan tugas masing2 sesuai tupoksi satpam yg mbak bilang ya. video yg nyolot kan satpam bukan pegawai pajak . kalaupu n coretax loading lulu kan ulah / kwbija pusat . justru pegawai pajak buat mumet sama coretax lho,positive
hai kak buat billing coretax laku bayar silakan billing nya lihat pd menu bayar &gt; daftar kode billing bayar . kode billing hasil generate runduh sistem milik masa aktif tujuh hari,neutral
dong coretax betulin cape tiap mau bayarr gelud sama finance mulu buat ngejelasi n,positive
iya seperti nya begitu . mungkin krn data pajak yg sdh tarik rinput semua d coretax . kalau coretac sdh normal mungkin data nya sdh gk minus besar spt sekarang .,positive
gmn ga turun mau buat faktur pajak utk bayar pajak pakai coretax aja susah . gmn vendor mau nagih kekerja .,positive
yah gimana ga mau turun . sekarang belanja negara pake elektronik sistem ekatalog baru yg baru hub sama coretax . klo corrtax dahara masalah alamat mandek semua .,positive
pagi om. . . ‍,neutral
coretax kamu ga buka? setengah 7 pagi . . masa tiap hari kudu liat ikon lingkar muter² juang tengah malem buat akses elu sii tax . .,neutral
program aplikasi perintah yg bobrok dg biaya besar usaha yg buat program nya jarang buka publik? spt sirekap coretax sptnya rata² program2 yg menteri bagus dg biaya besar,positive
ralat there are sign of crisis everywhere coretax just amplify those,neutral
coretax efisiensi daya beli masyarakat turun . . indonesia gelap is real . <url >,positive
betul mgkin satpam tempat kakak prlaku nya krg baik beda tempat aku urus kantor pajak tebet smua satpam nya baik2 kok yg jdi masalah nya tuh sistem coretax yg slalu eror ribet&amp;susah,positive
kasi yg modelan gini nih woy <url >,positive
wkwkwkwkwkwkwk 20t inti nya . . .,positive
iya coretax anjing . susah ribet,positive
sistem parah coretax kacaw banget,positive
wkwkwkwkwkwk kan aku tanya tuhan yg mana . . . .,positive
coretax bener buat pajak baru . kan buat pajak baru ngga merta perbaikan coretax jadi henti .,positive
susah &amp; ribet bget mmg bayar pajak via coretax yg slalu eror <url >,positive
coretax biang kerok terima pajak anjlok <url >,positive
coretax effect ni mah,positive
negri tekor bnyak gaya proyek . . . udh gtu proyek nya ga coretax salah satu nya,positive
coretax bukan nya ide nya luhut ya? minta pertanggungjawaban nya enggak ya ?,positive
coretax implementation issue .,neutral
bener sih eta sistem coretax butut pisan gelo . holistik kieu bututna negara prak mulyono + wowo,positive
anying coretax berat bgt web nya,positive
coretax? gue gk peduli wkwkwk mo negara ancur bodoamat siapa yg mulai dulu imbas nya mana,positive
jadi fungsi aplikasi coretax apa? kalau ujung nya balik sistem awal djp hmmmmph .,neutral
min kalau id billing bayar coretax status nya ubah apa laku ?,neutral
sdh dpt tiket 2 hr lalu tp blm kabar apapun lg. faktur tgl 28 jg blm muncul coretax,neutral
suki nya mungkin lah satpam nya dibriefing; kalo kait coretax d bulan ² udah lah fix anggep bayar problem dg lapor nya ! tahan komen bego sprti d video,positive
coretax niat nya bikin pajak lebih rapi kalau justru bikin wajib pajak sulit lapor efeknya malah terima negara . mungkin perlu evaluasi penyederhanaan sistem biar lebih efektif,positive
bareng dg musim sptan ( yg dr taun jebot jg pd dateng k kantor pdhl online! ) yg kadang lapor doang gak bayar mungkin lhoo maksud pak satpam again pak satpam mana tau coretax syits .,positive
kalau tadarus ibadah ngurus kerja ngurus coretax semoga sehat kalau cuma begadung ga jelas semoga sehat kasi badan bro/sis,negative
coretax indeed,neutral
kombinasi daya beli turun lesunya ekonomi phk masal transaksi b2b / c turun ultimate dg kacau coretax . lengkap gaes,positive
mentr uang ri rilis data terima pajak januari 2025 apbn kita . terima pajak januari 2025 catat rp 88 89 triliun turun 41 86 % banding januari 2024 capai rp 152 89 triliun . pajak menkeu apbn coretax kasnegara ekonomi srimulyani <url >,neutral
kalau faktur pajak nya buat coretax muncul,neutral
konteksnews terima pajak januari 2025 catat rp 88 89 triliun turun 41 86 % banding januari 2024 . sisi terima pabean cukai tingkat jadi rp 26 29 triliun . ( ag ) terima coretax menkeu apbn ekonomiindonesia pajak 2025 <url >,neutral
allah coretax bingungno alhamdulillah mempunyai sobat djp minta tutor one on one,neutral
liat banget bingung coretax . mennya bingung . satu indonesia bingung .,positive
bersyukur banget tempo hari pas protes coretax dapet petugas yg kooperatif soft spoken kalo dapet yg nyebelin bakal nguras energi bangetsi .,negative
coretax biang kerok anjlok nya terima pajak <url >,positive
coretax nih udah another level . soal nya pusing nya tembus level direksi staff kpp-nya sendiri wkwkwk,positive
tum coretax gmana ga yg audit y?,positive
usaha kota udh cak2 sosmed soal coretax yg error mulu,positive
hoammm halumu jauh sumber masalah nya coretax,positive
proyek apaan sih? coretax cortex . .macam betuuul aja menkeu smi ini ! beres gak? apa memang sengaja? sbg alih isu audit pajak apbn kabur tak jelas? up.presiden ri benar duga menkeu gak beres kerja nya !,positive
isunya dewi kena reshuffle? gara2 terima pajak turun drastis akibat coretax bobrok? mungkin alas bikin terima cpns tunda gaada anggar . mungkin baru lanti oktober mau gejar bayar pajak bolong dulu? negara pantek,positive
isunya dewi kena reshuffle? gara2 terima pajak turun drastis akibat coretax bobrok? mungkin alas bikin terima cpns tunda gaada anggar . mungkin oktiber mau gejar bayar pajak bolong dulu? negara pantek,positive
habis pahala puasa buat misuh coretax tiap hari .,negative
iya masuk coretax nya aja susah . lieur aing mah .,positive
perintah pake anggar 1 2 triliun buat bikin coretax justru bikin wajib pajak frustasi mungkin masuk nya kategori inkompetensi . buat gue udah nyerempet-nyerempet kriminil .,positive
gak bohong coretax sengaruh buat putar duit . diatas 20 banyak gagal tagih . pas temu pola kerja diatas jam 8 malam baru mulai hasil2 . liat aja besok coretax gak sentuh kok tetap agung aplikasi,positive
kalau lebih bayar 21 ide ngaco ter pungkin harus nya gak signifikan . desember lebih bayar ppn biarpun banyak alih beli januari gara2 gembar gembor kredit coretax ( tetep ngaruh pm januari ) . sesungguh nya -,positive
lembur nih ku la-bela gejar uang . lemot nya naudzubillah coretax pengen tak banting <url >,positive
najis nya web paling najis web coretax,positive
jan 25 usaha blm setor ppn sampe skrg tp coretax status nya udh lapor udh keluar bpe. yg busuk sistem nya ntar nguber2 kelas tengah,positive
wakkk. . . gak sah jauh jauh suruh audit tuh aplikasi pembersih lantai coretax . . . paling markup nya besar besar mana banyak error nya mulu luhan yang . . .,positive
sbrnya td max jam 10 teng plgka tp knp pasku liat jam d mbl lah jam 11 ???? ? ternyata laptopku wib grgr butuh anak spesial ( coretax ),neutral
daftar lewat coretax nder sistem lanjay aku tadi abis bkinin akun org,neutral
npwp online nder bikin coretax si kartu nya kirim rumah kemaren pas gue bikin npwpnya kagak kirim2 jadi gue ambil sendiri kantor pajak,neutral
buat npwp saran gue coba skrg web coretax nya engga krn kmen gue bikin online gabisa2 krn verif email ga masuk2 . akhir nya kudu dtg kantor nya lgsg . kl emg kantor nya yg menting dtg pagi2 aja ga nyampe 10 mnt selesai sekalian dpt kartu nya jg,neutral
aja loe; lihat lapor apbn yg takedown barusan 2025 memang kelam ngumoukin pajak lewat coretax ngadat,positive
bukan guna coretax bang ?,positive
coretax emang ngt,positive
indonesia s facing a financial cliff with a 28.2 % revenue drop in jan ' 25 largely from a 41.86 % tax plunge tied to the coretax system . here s the play : government : slash wasteful spending audit those bloated projects . diversify revenue lean into non-tax sources like state-owned,neutral
pusing liat coretax,positive
mana apa2 hrs make akun pic perkara upload fpk aja akun pic yg gampang deh validasi pph dulu staff validasi pph akun wp badan skrg lewat pic dulu . coretax bknnya bikin gampang malah makin ribet,positive
yg bikin coretax sapa yaaa?? org pd ribet noh jalanin coretax . masa face recognition nya kalah ama aplikasi pinjol? temen2 gw noh hari tengeng coretax bapuk kagak ngerjain yg lain .,positive
yakin bukan faktor coretax ?,positive
lah satpam nya mbanya kpp ngapain? nganter makan mau bayar pajak gabisa lah krn sistem nya kek eek. sok asik bgt satpam nya seandai nya aku yg gituin udah kuajak duel dia . gatau aja yg make coretax mode siap baco semua,positive
coretax bener bener gerepotin . 2 proyek bayar gegara terlalu ribet bayar pajak nya . nilai nya ah sudahlah,positive
coretax trust issues sama perintah danantara banyak kelas tengah turun strata . . ya. . banyak phk mana,positive
pake coretax sii,positive
klo jadi mentr mah udah kena potong tukin . mensult mah bebas terima pajak turun 41 9 % januari 2025 bulan coretax laku <url> . ',neutral
q krja dampingi desa bangun dr rencana serah terima masyarakat ( masuk bayar pajak ) sekarang gak bayar pajak lewat bank pos coretax . alhasil skrng blum bayar pajak . lsm wartawan eliput berita kata nya proyek blum pajak,neutral
ngurus negara dah kaya main judi . makan tuh coretax,positive
sm tolol lumut tolol mulyono tolol gemoy tolol coretax taiii . semuanya tolooooollll org tolol &amp; jahat mati nya lamaaaa,positive
coretax ni emang bangke wkwk .,positive
yesssss salut sama bela-belain registrasi coretax biar bikin billing,negative
golong orang2 yg suka gadang juang subuh krn coretax lancar atas jam 10 malem,negative
ohh coretax . .,positive
source berita : turun error terap coretax pajak tunda . . . .sekali tunda . ..( bukan krn substansi ekonomi ) arti nya bulan2 datang terima lebih normal . lihat ntar ajalah . ..ngg perlu besar2 skr,positive
mau sampe kapan dah coretax lancar nya malem doang masa iya divisi tax kerja malem hari,positive
aku mau daftar npwp coretax eror mulu . . enak daftar apk apa kantor pajak ?,positive
3 bulan ada hari stress coretax apa saat nya cari gawe baru,positive
bukan efek coretax. . . efek korupsi . . .,positive
maka nya gausah gaya pake coretax dah sistem nya lebih sering eror fungsi,positive
org males bayar pajak ga percaya sama perintah tambah masalah coretax . blm phk mana bukan nya buka lowong kerja utk masyarakat yg butuh malah ngangkat buzzer jd staffsus . kritik iak ndasmu .,positive
seberpengaruh emang si coretax bikin kacau uang banyak bayar tunda,positive
iya . . .daripada cash flow kena hny unt nunggu coretax bener dulu . . mending gitu kayak nya perintah sdh siap2 milih kejar target growth jaga ratio defisit anggar 3 % to pdb deh,positive
yap inilah efek coretax,neutral
aplikasi coretax tai kucing verifikasi langkah 5 gagal terus alamat dah sesuai e-ktp pulsa jebol verifikasi no hanphone .,positive
coretax sampah : ) ) ) ) ) ),positive
coretax apa,positive
malam taxmin . mau retur faktur pm tahun 2024 ceck coretax faktur pajak masu nya status cedit padahal cedit . cedit beberapa urut masa juli beberapa supplier . jadi bagaimana cara retur nya min? <url >,positive
haaiii open jasa konsultan pajak - catat transaksi hari mutasi rekening - lapor spt masa pph 21 - lapor spt tahun orang pribadi umkm pt cv - hitung pajak /kalkulasi pph21 - bukti potong wa dibio langsung kak jokipajak zonauang coretax,neutral
iya lewat coretax client gue sabar mau online sendiri ga sabar datang langsung kantor pajak nya,negative
gausa lari coretax bulan lalu gue urusin lapor spt gue ngantri dr pagi ampe sore . diputer gue sana sini loket sana sini . ending nya apa? efin gue gabisa aktivasi kata gaada data gue . kan goblok ya. org gue bikin npwp cetak kartu jg sono .,positive
capekk yerah lah min sdh mau 3 bulan coretax tdk perbaikan lebih baik,positive
gw rasa menteri tim nya cukup punya kapasitas analisis risk management coretax release .,neutral
coretax susah satu negara . tinggal tunggu azab dunia buat yg dzolim,positive
negeri jancuk . ..!!! bbm oplos minyak ukur nipu coretax ancur . . . kapal feri markup................ yg mau nambahin . . .,positive
apa iya anjlok paling beda waktu saja . gak pengaruh sama terima negara . . .justru pengaruh nya wp jadi banyak waktu buang ngurusin coretax,positive
januari aja baru bayar februari . tinggal bikin id billing aja ga kelar website sampah coretax emg,positive
padahal apbn target sbn sih cuma rp 775t gak rp1000t . gak tau neh . . kalaupu n coretax lancara terlalu banyak wp pkp yg pakai usaha non pkp just for sake lancar business process cashflow .,positive
rasa nya turun pajak lebih coretax nya masalah wajib pajak sulit buat bayar tagih pajak nya .,positive
min mau tanya coretax akun signer mau tambah pihak kait isi error nik notaris . . apabila nik notaris luar negeri milik informasi ktp / npwp . . apa yg isi kolom tsb? sdh coba 0 ga bisa . .,neutral
