full_text,sentiment
hai kak mohon maaf atas tidaknyama nya kakak dapat coba log in kembali pada akun coretax saran setelah jam 10 pagi ini ya tkshyti,neutral
hai kak benar untuk bayar stp pada coretax akses lalu menu bayar gt buat kode billing atas tagih pajak pastikan data sudah muncul sehingga tombol buat dapat klik dapat kode billing nya tkslha q,neutral
cape bgt gw gaada yang beres di indonesia ini coretax lah sampe nipu rakyat nya sendiri anjggg,negative
min ini gimana sih lebih bayar ppn masa 122024 kok malah jadi kurang pm masa 012025 seharusnya tambah pmnya h2 lapor masih aja belum beres coretax tolong baik,negative
kpp pratama blitar beri sosialisasi guna coretax bagi sub unit di bawah dinas didik kota cara daring lalu zoom meeting selasa 1802,neutral
hai kak kakak dapat aju mohon ubah data email yang terdaftar di djp online cara tulis ke kpp dengan cara ikut selain itu untuk online laku lalu akun coretax wajib pajak,neutral
ga nyangka sejelek dan susah ini coretax,negative
kpp pratama blitar beri sosialisasi tentang guna coretax kepada seluruh instansi perintah daerah di kabupaten selasa 2502 acara buka oleh tanti mahardini sekertaris bpkad,neutral
ingin misuh kepada coretax samape skrg blm bisa lapor spttttttttttttttttttttttttt,negative
pagi min mau tanya soal betul pph 21 masa di coretax yang sudah bitk dan lapor misal 100 bukti potong harus nya itu 105 nah upload spt betul nya 5 apa upload ulang trims,neutral
coretax kenapa gagal login mulu sih ya allah,negative
kalau mau wnload lampir spt ppn a1 a2 b1 b2 b3 di coretax dibagi mana nya yaa,neutral
hai kak sejak 1 januari 2025 wajib pajak laku lalu akun coretax npwp pusat ya untuk cabang tidak perlu daftar diri untuk dan kakak dapat tambah data tsb nitku di coretax badan silakan kecek atau juga tambah daftar,neutral
kalo akhir dosa gue banyak perkara ngomong kasar semua itu gara2 coretax anj,negative
makasih infonya ya kak tapi kira2 di coretax lawan transaksi bisa wnload bupot nya ngga yaa,neutral
hai kak mohon maaf atas tidaknyama yang alam kakak juga dapat pasti kembali sudah sonate akun wp badan lalu pic utama atau drafter spt ppn bisa lakukan clear cache and cookies pada browser guna belum akses coretax ya,neutral
halo admin saya mau lapor spt untuk pph 21 dari kemarin tpi status nya seperti ini apa coretax sedang ganggu,negative
hai kak akun coretax kunci dikarenakan coba login yang laku berkalikali namun salah password pastikan masu sudah sesuai kemudian lakukan clear cache dan cookies pada browser kakak gunakan lalu silakan tunggu beberapa saat untuk coba,neutral
coretax nih apa yak mau login disuruh ganti password kata nya ada link masuk email pdhl ga coba pake no telp kirim tapi page not found pas di klik jadi nya gmn dong,negative
kak saya dapat faktur pajak masu bulan janauri 2025 tapi masih pakai efaktur dan kode 010 padahal bukan barang mewah lihat di coretax jga ada bisa kredit turut lawan transaksi itu karena masa transisi apa kah ditit,negative
lamat pagi ini saya ada kendala untuk lapor spt masa ppn januari 2025 dimana pada saat masuk ke menu coretax dapat yakni besar nya luar di a2 dan masu b2 nominal nya tidak sesuai dengan total form induk,negative
if you work for developing coretax im gonna punch your face if we ever met,neutral
hai kak apabila stp belum muncul pada coretax silakan cek cara kala lebih dahulu ya tombol buat kode billing menu buat kode billing atas tagih pajak dapat di klik apabila data sudah sedia jatuh tempo dekat,neutral
cara bayar vat offshore di coretax bagaimana ya kode 411211102,neutral
pantesan coretax eror mulu cuk,negative
gue kayak nya butuh ini deh buat ngelampiasin amarah gue yg numpuk gara coretax,negative
hai kak utk ubah data klu utama bisa juga lalu mohon ubah ke kpp terdaftar atau ubah cara mandiri coretax untuk silakan portal saya gt identitas wp pada,neutral
apakah coretax tidak bisa guna amp atau tanda,neutral
hai kak bisa informasikan kendala saat akan log in ke laman coretax djpnya jika telah milik akun djp online kakak dapat langsung akses dengan cara klik lupa kata sandi untuk buat kata sandi baru tksadho,neutral
untuk bayar vat offshore kode 411211102 di coretax cara nya gmn ya karena tidak muncul layan mandiri buat billing,neutral
fp nya di bitk lewat coretax kak,neutral
bagaimana cara nya untuk ketah berapa faktur pajak luar ataupu n masu yang kita miliki pada masa tentu di coretax apa kah ada cara export beserta data lengkap nya seperti nama barang qty dll,neutral
gue akan tahan kata kasar stiap hadap coretax biar ngga temu perintah di neraka,negative
orang taat bayar pajak sulit dengan coretax ‍,negative
ngurus coretax aja banta,negative
yang bikin negara ini hancur korupsi apbnapbd jabat itu bantu di manajemen bukan penguasaindonesiakorupsicoretaxpertamax,negative
halo untuk aju skb pmk602023 lalu salur apa apa kah coretax atau lnsw yah,neutral
hallo dari kemarin mau lapor spt gini teruss pagi ini juga masih begini gimana bayar sama nihh udah akhir bulan 2bln coretax jalan aja kaya aneh ada solusi gak sm nih kalo ntar kena denda pula,negative
halo ka mau tanya jika ada pajak masu yg belum muncul di coretax apa bisa masu bagai dokumen lain lebih dahulu untuk bulan januari jika nanti setelah lapor ppn sebut biar saja atau bagaimana,neutral
demi allah badmood banget pagi ini karena coretax,negative
buka udah kaya buka web ewiewi make shadow windows dulu biar cepet masih jam 7 wehhh,neutral
cb telusuri juga pak apk coretax yg smp detik ini masalah,negative
ㅤ mika will singing for ost,neutral
ㅤ released theme song mv by wang sulong ahead of february 25 2025 premiere on iqiyi amp jiangsu tv,neutral
ㅤ airing on february 25 2025,neutral
ㅤ new trailer,neutral
ㅤ first sneek peak,negative
klo ke kpp bisa ga utk urus ganti email sana atau harus dr coretax,neutral
capek banget capek sama negara kita bayar pajak hasil rumah kendara full gapernah akal terus kasih kerja coretax yang kerja nya bikin susah orang aja sekarang tipu beli pertamax dapet pertalite is this the real downfall of country rip,negative
ㅤ another poster,neutral
ㅤ the first poster,neutral
cocok banget sama coretax,positive
smlm ku lihat tiktok org buka coretax jam 3 subur sekira kd ganggu,negative
kalo hitung cara manual pakai kalkulator pasar status spt ppn seharusnya kb tp sistem canggih coretax malah jadi lb krn error jumlah di lamp b2luarbinasa ikut pk pm yg ada rinci daftar dan induk,neutral
ㅤ a thread for all my chaotic tweets when watching,neutral
coretax pancing emosi pagi,negative
sama ka aku juga kemarin sore gabisa buka coretax salah kata sandi terus pdhl gada yg ganti,neutral
yg mau buat billing coretax sekarang plisss akhir nya bisa bikin akdgshsha alhamdulillah sujud syukur,neutral
minta tolong bantu dong malam aku input gak masalah pas besok nya baru buka kok malah mendadak kunci sudah sesuai semua isi nya valid gimananih solusinyaaaa tolong cepat diresponnnn,negative
hai kak mau tanya sudah aju non efektif di coretax istri tp lampir nya hnya surat ket tidak pisah harta tanpa materai setelah coba lg utk lengkap tp tdk bisa 12,neutral
masih aja coretax,negative
hi min sampai saat ini terkendala untuk lapor amp bayar ppn di coretax muncul notif seperti mohon bantu bagaimana alternatif nya agar hasil bikin billing saya sudah coba clear cache pakai incognito dan juga ganti browser perangkat terimakasih,neutral
setelah beres saya janji oleh petugas djp untuk selesai 10hari kerja via coretax di visit ke lokasi tentunya nunggu lama minggu kok ga ada kabar dsb datanglah lagi pinta jelas apes nya mereka lupa 9,negative
subuh gawi coretax nya,neutral
yang bener ajeeeeeee coretax kayak bbi nyusahin malah orang djp enak banget kerja nya,positive
liat aja profil nya dia hampir setiap orang yg ngeluh ke kring pajak dibalesin pakai no telp lagi pusing coretax pasti langsung hubungin nomor itu,negative
anjir kasus remeh buat ngalihin coretax gw suka2 aja kalo tangkep tapi gw gak rela kalo ini buat nenggelemin coretax,negative
tanpa kurang rasa hormat ini mah kasus receh di lingkung ybs tangkep yang lain sekalian kasusnya paling 1112 tapiii gw gak kegocek sama kasus yang lebih gede teliti coretax,negative
udah titik muak liat tampil coretax ya kali lancar nya malem gini weehh yang ada stress lamalama jadi bp,negative
emang aplikasi bumn tuh ga ada yang siap dipake gitu apa gimana sih coretax dgn segala isu nya sekarang pln ini ikut2 3 kali buat adu 2 via call center 1nya live chat tapi status nya malah begini batal langgan padahal pencet apa 2,negative
barus saya coba login coretax knp muncul pop up salah password ya pdhal ga mana akun akan kunci klo nyoba terus harus apa kak,neutral
sabar gua udah bener2 gaada buat ngadepin coretax bahlul ini,negative
lamat malam sobat kppn sidikalang telah laksana giat stakeholders day beri apresiasi kepada satu kerja periode semester ii tahun 2024 pada selasa 25 februari 2025 beberapa rangkai yang laksana adalah sosialisasi aplikasi coretax,neutral
sala anjinggggg semua sektor korups coretax sayang ku apa kah dikorupsj juga,negative
impor xml ini saya isi langsung di coretax nya gak pake impor ke coretax,neutral
belum lagi coretax yang 1 2 t ituhhh,negative
kaget bngt baca berita tamina ini gegara hari sibuk ngitung thp karyawan dan ngulik coretax,negative
entah mengapa langsung ingat,neutral
wal adakah solusi gasan ini nih beribu ribu kali dah aku me refresh dari pagi td tetap ai keini aja suruh coretax gawi nya kalo lah wahin i,negative
coretax gamutu jir 13t cok gawendeng,negative
min mohon berta nya wpop bukan pkp milik akun cabang juga namun status bagaimana lapor ppn utk yang sebut lewat coretax terima kasih,neutral
benah mulai dari akar rumput,neutral
terima kasih sudah lewat di tl ku ditengah ke riwetan aku hadap coretax ini bwangg,positive
coretax itu tolong periksa dari pengadaan proses sampe implementasi nya,neutral
beneran full senyum anjir gue stress,negative
faaaakkk he suye edan damagenya,positive
lg ga buka coretax kaa nnt aku kirimin ke kamu lupaaa,negative
kakkk lekas baik yaaa hari ini emang coretax lagi yebelin banget asli tbtb akun pic direkturku ke kunci pdhl ga ada salah pass abis downtime bukan nya bener malah makin kacau pangat ya kak,negative
konsultan seru yg gaseru aplikasi tai nama nya coretax kata nya ngabisin apbn 13t,negative
wkwkwkwkwkwkwk sumpah serapah coretax like everyyyddaaayy,negative
min saya minta efin dan pake email no baru karena udh ganti di akun djp bisa masuk tapi coretax gabisa nya beda apa ga langsung ke sinkron aja itu gmail nya ya,neutral
akan kuhadapi coretax tp bentar striming mv dulu,neutral
hai kak kalau ada betul spt ppn masa desember 2024 yg sebelumnya lb jadi kb apa kah kompensasi di coretax akan hilang,neutral
yang spesialis class action lawan govt david tobing tapi last time mo minta untuk coretax beliau no comments kalau big law firm papan atas lain utama corp reluctant lawan current administration too high risk selain karena adl clients,neutral
dear admin kait dm pajak ppn ln yg bayar diakhir lapor masa jan 2025 pda saat input ke coretax sebut tdk dpt ubah pengkreditan nya 25 tp otomatis terupload feb krn tgl dokumen cantum apa kah ada solusi,neutral
billing yg salah periode desember 2024 pake coretax,neutral
sedih bgt asi tiba2 seret pumping 30menit cuma dpt 30ml fix si ini setres karena coretax yg kaya udah makan banyak minum boost sama ajaaa masa iyaa untuk mikhael sampe di 9bul aja harus ke poli laktasi siii iniii,negative
tiap hari babak belur hajar coretax deymmmm,negative
saking pusing nya sama coretax tau2 udah akhir februari aja kadang suka lupa jadi yang jalan gara2 terlalu kirin dah kronis,negative
kata nyiptain lapang kerja naikin dapat kapita tp bikin invoice aja sulit sama siapa coretax laaaa eror se endonesia kata nya terang terang ndasmu,negative
udah di tahap 1 enek centang satu buat kreditin pm coretax gt ulah nya 2 mau ngata ngatain kang bensin gara2 gue selama ini bayar lebih antri petralite,negative
ada cara cepet ekspor excel propulated ppn gak capek narik per 50 di coretax kalo pm gue 7000 gimana rekon nya tolong blz jgn zlm,neutral
ini coretax gmn sih anjingggg,negative
coretax c nya contol,neutral
gw lupa org lgi gembo wkwkwkwk bloon mabok coretax,negative
halo kak apa kah isi dan tampil spt ny sudah benar seperti ini saya sdh bayar lapor bisa wnload bpe spt karena coretax masih sangat error utk lapor ppn,negative
lamat malam min ijin berta nya kalau kurang bayar spt tahun 2024 buat ebilling nya guna djponline atau coretax ya mohon bantu nya terima kasih,neutral
gara elu kerja gue ranta coretax tai anjing,negative
duit yang kata nya buat coretax dari pajak kita ges dipake gini,negative
gratifikasi mah ngapain tangkep skala prioritas coretax dulu lah,negative
hidup gue sekarang benerbener gimana coretax turut ya hubung antara sama ini udah masuk ke toxic relationship karena aku gabisa jadi diri sendiri,negative
wkwkwk abisin waktu 20 hari cuma nungguin perutean kasus di coretax selesai betapa buangbuang untuk sistem error,negative
hahahahaaa coretax bawa berkah,positive
pak isu coretax kpn ungkap si suryo utomo jabat jd dirjen sjk 1 nov 2019 dmn proses rencana pengadaan sdh susun tp sisi lain luhut blg persiapan coretax itu sejak dekade yg lalu trus sapa hrs tanggung jawa b,neutral
coretax kapan usut lapor sdh masuk,negative
coretax pertamax lalu harap dan antara,neutral
min saya sebelumnya tidak punya npwp dan baru saja lapor pajak oleh kantor februari 2025 saya coba buat npwp di coretax kok gagal validasi email terus ya padahal kode sudah benar ini gimana cara nya bisa bikin lapor spt,negative
coretax ini adalah contoh hal yg sebenarnya nd perlu paksa tapi paksa terus,negative
stiap hari ada jo mo jadi dg coretax,neutral
alhamdulillaah baru omong nih udah geliat juga lagi kena gak kapokkapok padahal gaji dan tukin nya dah sultan banget banding asn lain masih haus aja jangan lupaitu pelototin coretax yaak,negative
ini seperti saya punya jadi paksa pake xml upload nya tidak bisa manual langsung dari coretax tapi jawab bagi pajak nya masih dalam perbaikan hufffttt,negative
hai kak kak untuk masalah totalan b2 di coretax sudah selesai belum yah,neutral
ga ngerti min kok pas klik registrasi coretax nik duplikasi maksud nya gmna,negative
welcoming coretax,positive
cocok buat pas isi coretax,positive
demi allah coretax butut bgt nder w nyoba dr kapan tau gabisa bisa verifikasi njir cape,negative
kalau retur nya di januari atas faktur 2024 gimana bisa masuk coretax,neutral
tanggal segjni lagi stres2 nya sama coretax,negative
selamat malam min kena npwp yg sudah jadi bikin lalu apl coretax tahun 2025 ini tapi belum singkronisasi data nya sama ktp dan pajak gimana ya soal nya tidak bisa aju rumah kpr mohon solusi,negative
dimek koyo penak jajal ojo sg coretax,negative
banyak yang bisa lidik dan sidik kokbuka lagi kasus ektp coretax sampe sekarang gak jelas padahal nilai proyek nya triliunan pagar laut jangan cuma kroco aja ke milik modal nya juga karena mungkin ada supply kalau demand masih banyak,negative
mau taat pajak bikin tipes dulu sama coretax lawakkk,negative
coretax memang pain in the ass sih,negative
min izin tanya kait bupot pph 42 sewa tanah akta notaris saya dri pihak wp badan motong 10 dari wna tanpa kitas hanya dengan tax id number asing mekanisme di coretax bagaimana ya apa kah masukin tin nya saja,neutral
masalah coretax gak kelar2 ya ajg pusing pala gua,negative
jgn main twitter trus urusin tuh coretax verifikasi email ga masuk cuma saja habisin duit rakyat hanya untuk buat apk sampah,negative
6 jam w buang gara2 coretax pakyuuu,negative
that masuk surga jalur coretax,positive
admin mau tanya kalo ngajuin mohon ne npwp lalu coretax apa kah lampir formulir ya min yang di web pajak itu,neutral
ada yg sudah lapor ppn masa januari di coretax gais,neutral
angka kompensasi ppn masa januari 2025 berapa lama akan migrasi ke februari di coretax krn kalau saya cb cek dasboard tdk lgsg masuk angka tsb saat spt jan baru lapor terima kasih,neutral
harus misil alternatif nya online pake coretax,neutral
dear taxmin fp ppn ini gmndiguna efaktur lama tapi tdk sesuai dgn coretax sampe rejected tolong info nya bgmn apa sinkron kpn,negative
sudah bisa laku lapor ppn via coretax,neutral
jangan ngurus danantara coretax aja ni perintah kacau balau bjir,negative
tapi aparat purapura ga liat potensi korupsi di proyek coretax,negative
apakah print out spt ppn di coretax tidak ada lampir ab dan 1111,neutral
cocok banget jadi duta coretax wkwkwk,positive
coretax per hari ini masih sampah karena nilai fpk dan fpm gua bener2 ga muncul di bagi iii apa yang mau bayar kocak kalo kompensasi doang yg muncuullll elah cape bgt gwaaaaa,negative
coretax ini bunuh,negative
1 3 triliun,neutral
hai kak untuk tanggal faktur pajak ganti silakan ikuti sistem ya tidak perlu maju dari sebut jika masih terkendala eror yg temu pd coretax djp dapat lapor lalu melati untuk buat tiket masalah helpdesk,neutral
kalau worthiness seseorang untuk masuk surga ukur dari sabar nya akses web coretax sudah dapat pasti 1 triliun persen aku bakal neraka dalam,negative
gajelas emng coretax nih ada aja setiap hari sakit nya,negative
ini kenapa sih mau lapor spt di coretax begitu terus dari kemaren loh,negative
ka apa kah ada solusi untuk hal ini soal nya sy baru di infoin sm vendor kalo faktur luar ga masuk sistem coretax mereka,neutral
hai kak mohon maaf atas tidaknyama nya bagi wp badan untuk ubah data ekonomi kait jumlah karyawan dan omset saat ini masih belum bisa laku cara mandiri lalu akun coretax saat menu tsb dalam proses penyempurnaan tingkat kualitas oleh tim,neutral
hai kak mohon maaf atas tidaknyama yg alam saat ini fitur coretax dalam proses tingkat kualitas layan kenan utk coba refresh cara kala pastikan kembali bahwa impersonasi akun pemotong laku dari coretax penandatangan spt kakak,neutral
sore min mau tanya saya tadi klik bayar dan lapor ppn nah saat loading terus buka kembali coretax sptnya sudah lapor padahal ada kurang itu bagaimana ya,neutral
hai kak mohon maaf atas tidaknyama yang alam silakan laku langkah berikut belum akses laman coretax 1 sihk cache amp cookies di browser guna 2 gunakan mode incognito atau private window 3 perangkat danatau sambung,neutral
akun coretax saya ke blokir hari ini pdhl udh pasuk nik dan password dgn benar lupa kata sandi tapi tidak ada email masuk,neutral
halo ini gimana ya konsep spt ppn di coretax jumlah seluruh harga jual dpp dan pajak masu tdk sinkron dgn yg kredit kenapa jumlah nya ngaco ada dasar lampir b2,negative
si coretax itu emang gaboleh puji dikit kaya nya,positive
hai kak mohon maaf atas tidaknyama yang alam ya belum akses laman coretax saran laku clear cache amp cookies pada browser atau gunakan lainmode privateincognito window silakan kakak coba hapus konsep spt masa januari nya kemudian,neutral
hai kak mohon maaf atas tidaknyama yg alam saat ini fitur coretax dalam proses tingkat kualitas layan kenan utk coba refresh cara berkala selain itu pastikan bahwa sudah sonasi dari akun pihak signer spt untuk lanjut,neutral
akun coretax saya gagal login padahal user id dan password sdh benar ini bagaimana ya kak,neutral
mau tanya untuk sampai tanggap sphp sesuai pasal 27 ikut cara elektronik yang maksud apa kah bisa via email atau yg adalah coretax ya tq,neutral
halo bisa jelas kenapa ini jadi apa yang salah harus saya buat solusi nya depresi lama apa kah perlu lask case nya di lihat pdf nilai nya berapa coretax mines,negative
ini tuh gabisa input kompensasi lb ppn masa des 2024 ke januari 2025 di coretax,neutral
hai kak mohon maaf atas kendala yang alam silakan kakak dapat coba langkah berikut belum akses laman coretax 1 clear cache dan cookies pada browser 2 gunakan privateincognito window 3 coba gunakan browserperangkat lain dalam hal masih,neutral
huhu iya harus sering2 save biar ga nyesek kalo di akhir tbtb eror semangat juang coretax mudah2 bisa masuk surga jalur,positive
mau kata nya kak aku denger suara nya langit langit kantor trs mereka juga kirim email tadi liat di sela perkara coretax,neutral
hai kak mohon maaf atas tidaknyama yang alam error 400 bad request sebab karena load ke server sedang tinggi kesediaan nya untuk coba kembali cara berkala saat ini coretax masih dalam tahap tingkat kualitas layan atas penyempurnaan,neutral
hai kak apa kah saat ini masih alam kendala yang sama silakan lakukan clear cache dan cookies lebih dahulu di browser guna belum akses laman coretax kembali dapat guna private window mozillaincognito chrome jika sebut,neutral
hai kak cara tentu untuk buat kode billing nya lalu coretax dan masa pajak nya tetap ikut ke pajak hutang nya ya kakak dapat pinta tegas lebih lanjut pihak kpp terdaftar kait hal ini tksahra,neutral
ka mau nanya kita di coretax masih guna 04 atau 01 ya jenis transaksi nya soal nya orang sap saya bilang balik lagi ke,neutral
trust investor nggak bisa anggap remeh rezim ingin masuk psn tetapi kelas coretax saja karu baru salah satu pabrik hilirisasi mau henti operasional belum lagi jabat danantara bau nepotisme jelas lebih milih kaman dana mereka,negative
lamat sore usaha kami sudah dapat faktur cara fisik tapi kenapa di coretax tidak muncul faktur nya ya untuk ditit padahal status lawan transaksi approved,negative
hai kak mohon maaf atas tidaknyama yang alam untuk kendala error faktur data still in processing input please refresh this page to get latest and then submit again silakan laku halhal berikut belum akses kembali laman coretax 1 sihk cache,neutral
hai kak mohon maaf atas tidaknyama nya apabila alam kendala error sebut saat lapor spt masa ppn mohon kesediaan nya untuk tunggu dan coba cara kala saat ini sistem coretax masih dalam tahap tingkat penyempurnaan,neutral
hai kak mohon maaf tas tidaknyama nya dapat beritahu pelihara downtime sistem coretax pada tanggal 24 februari 2025 pukul 2100 sd 25 0300 wib aapakah saat ini masih terkendala jika silakan sampaikan notifikasi error,neutral
dalam satu genggaman gawai bisa buat kode otorisasi coretax dalam kejap simak video nya untuk tau cara nya,neutral
min upload efaktur dari hari jumat sore masih sign in process sampai ini itu karena stuck di coretax atau gimana ya saya harus tunggu mending buat faktur baru,neutral
hai kak lapor spt masa ppn guna sistem coretax dapat laku masuk dengan status nihil lalu ini untuk mulai pajak januari 2025 ya bagi pkp apabila di suatu memang tidak ada jual,neutral
daftar npwp lalu coretax milik 2 pilih jenis registrasi only dan aktivasi nik apa sih beda nya simak video berikut ya,neutral
kalo di coretax bisa impersonating,neutral
ijin berta nya saya sudah laku bayar kode billing tanggal 25 pukul 2100 untuk deposit pajak mengapa hingga saat ini tsb belum masuk ke coretax dan yang bayar masih dalam daftar di bayarkan,neutral
hai kak benar ya dapat beritahu pelihara downtime sistem coretax pada tanggal 24 februari 2025 pukul 2100 sd 25 0300 wib mohon maaf atas tidaknyama yang alam tksmanu,neutral
kata nya sih ka di bebasin denda selama implementasi coretax ini kita teran harus tuntut sabar ngadepin web bapuk,negative
hai kak bayar pajak pada spt unifikasi di coretax rupa satu satu dengan sampai sesuai dg pmk 81 tahun 2024 pasal 109 ayat 3 bayar bagai sampai surat beritahu tidak dapat aju pbk sehingga atas,neutral
halo min kring ini saya terkendala login coretax sampai akun nya kunci apa kah ada solusi atas masalah,neutral
marah banget sama coretax,negative
baru bisa lapor ppn anjg coretax lu bener ye,negative
solusi pk januari 2025 yg transaksi nya sama2 dari coretax tp tidak muncul di pm lawan transaksi bagaimana status faktur pdhl approved no sesuaiatas supplier tsb,neutral
untuk cara nya arti kita betul dulu masa desember yah min agar lebih cepat faktur masuk ke coretax fpm masu sendiri di belum mau ada fitur upload soal nya fpm ribu harus cari satu terimakasih,neutral
masih belum kak sampe sekarang nunggu coretax sama djp nya sinkron padahal sdh 1 minggu lebih setelah lapor pajak,neutral
hai kak silakan login ke akun coretax wajib pajak masuk menu portal saya gt dokumen apabila pada tabel tidak muncul sppkp sebut silakan klik icon refresh lebih dahulu bagi kiri atas tkszama,neutral
min pemanfaatan fasilitas pmk 602023 belum ada juga ya di coretax,neutral
saya belum pernah login akun coretax dan sudah coba hubungi kring pajak tapi tidak bisa kak,neutral
sumpah ya coretax error suru balik ke efaktur gilir dah bikin nya ga di apdet kocag bener emang kerja yg kek,negative
tim acc ku jga mumet everyday ngrasin si coretax ini kak,negative
sabar setipis ini berkelahi dengan coretax yg se astagfirulloh itu,negative
hai kak mohon maaf atas tidaknyama nya untuk buat konsep spt yang maksud apa kah masa betul kendala tidak ada data nya sedang tangan oleh tim kait silakan laku langkah berikut belum akses laman coretax 1 clear cache amp cookies,neutral
sekarang saya juga malah tidak bisa akses sama sekali akun coretax karena gagal login cara tiba2 padahal sejak pagi sudah masuk ke tanpa ketik user id dan password guna fitur saved password yang isi otomatis,neutral
stres bgt sama coretax,negative
siang ini udh 100x arch no aju coretax gagal mulu tolong bantu dong fp numpuk nih mau akhir bln,negative
untuk buat e billing stp masa pajak des 2024 lewat djp online atau coretax,neutral
duga korupsi aplikasi pajak coretax sebesar 13 triliun,neutral
coretax ni kapan bagus nya ya,negative
hai kak data faktur pajak yg rekam lalu aplikasi efaktur client desktop akan sedia pada coretax cara otomatis silakan tunggu migrasi data dari ke kemudian laku lapor spt masa ppn bagai informasi tambah cara lapor,neutral
coretax lu jangan bikin emosi ya,negative
paman ntya aja ngurus coretax g sanggup eeee pona nya mau sok an ngurusi danantara itu nama nya indonesia gelap,negative
min kalau dokumen impor yang sudah pernah di credit kan efaktur tapi muncul kembali coretax apa kah perlu untuk ulang,neutral
ajg emang coretax wkwkwk 1 2t tapi tidak layak,negative
hai kak untuk bayar sebut bisa laku lalu coretax di menu bayar buat kode billing atas tagih pajak sepanjang data tagih sudah sedia apabila belum muncul silakan cek cara kala lebih dahulu jatuh tempo,neutral
izin berta nya min kalau akun coretax ke lock karena salah password 3x cara biar bisa login lagi gimana minn,neutral
kak ini udah lapor spt 2 tahun akhir ya tp kswp ga ke checklist di coretax solusi nya gimana refresh langsung update sedangkan mau coba ajuin djponline juga page nya gabisa akses terus,negative
hai kak mohon maaf atas tidaknyama nya apabila spt sudah hasil ditandatangani namun masih ada pada konsep kakak bisa tunggu dan coba kembali cara berkala saat ini sistem coretax dalam proses tingkat penyempurnaan dalam masa transisi,neutral
hai kak mohon maaf atas tidaknyama yang alam apa kah masih terkendala jika alam kendala silakan laku halhal berikut belum akses laman coretax 1 sihk cache amp cookies di browser guna 2 gunakan mode incognito atau private window,neutral
pajak masu dokumen lain tahun 2025 belum ada di coretax itu bagaimana ya apa bisa input manual untuk pengkreditan nya,neutral
hai kak mohon maaf atas tidaknyama nya untuk notifikasi object reference not set to an instance of mohon kesediaan nya untuk coba kembali cara berkala karena saat ini coretax masih dalam tahap tingkat kualitas layan atas penyempurnaan dan,neutral
terlalu jauh rencana cadang mah mereka udah terlalu sibuk nyari untung sebanyakbanyak nya di plan a liat aja coretax yang abis trilyunan china bisa cukup segitu buat bikin 10 proyek deepseek,negative
coretax lancar di jam segini alias ketika org2 sdg tirahat,negative
hallo min apa ada solusi lain untuk lapor ppn masa januari coretax error sampe hari ini,negative
hai kak apa kah yg maksud adalah lb spt masa ppn atas masa pajak desember 2024 jika iya data kompensasi pajak seharusnya muncul di januari 2025 coretax cara otomatis ya saat ini sedang dalam proses migrasi apabila,neutral
hai kak apa kah yang kakak maksud adalah tombol upload retur bisa informasikan apa kah sudah aju kode otorisasisertifikat digital pada coretax jika belum silakan ajukan mohon otorisasi lebih dahulu agar dapat upload retur tksvtri,neutral
jelang ramad pertemu sm coretax tuuu kaya gusti mugi2 pahala abi loba euy penuh sabar soal nya nnti,positive
hai kak mohon maaf atas tidaknyama nya apa kah saat ini masih alam kendala yang sama jika iya silakan kakak dapat coba hapus cookies amp caches pada browser yg guna belum akses laman coretax kembali untuk tata cara nya bagai berikut 1 silakan buka,neutral
coretax rupa sistem yang mampu tarik data pajak masu cara prepopulated masuk dokumen pib namun ketika kita sudah create from interface nilai ppn 0 adakah solusi jika koordinasi juga dengan pihak bc bea cukai tp di ttp,neutral
hai kak mohon maaf atas tidaknyama nya saat ini masih ada kendala coretax pada menu lapor spt ppn kendala sebut tangan oleh tim kait hingga saat untuk sementara bisa coba cara kala ya tksngga,neutral
alhaaaamdulilllah ya allah terimakasih sudah kau madah urus coretax ini,positive
nangis betul aku gara2 coretax ajg ini,negative
min ada faktur pajak masu yg blm masuk ke coretax udh aku refresh ulang tp no fpm tdk bgamana iya,neutral
terpantau tanya gua soal ane coretax masih belom jawa b,neutral
hmmm coretax kalo gak error ya lemot ini kekmana min mau login malah akun kunci padahal sdh betul password nya minta tolong bantu solusi nya,negative
hai kak mohon maaf atas tidaknyama nya kakak dapat coba arahkanklik kursor ke kolom email lain nya untuk kecek no telepon nya sudah valid atau belum juga laku langkah berikut belum akses laman coretax ya 1 clear cache amp cookies di browser,neutral
info ngantemi coretax,negative
utk download bukti potong yg telah buka oleh lawan transaksi di coretax bagi mana ya,neutral
coretax ini udh tgl 25 feb sisa 3 hari lg untuk bayar dan lapor ppn tapi sampai skrg retur pajak masu masih signing in progress harus tunggu kapan,neutral
hai kak mohon maaf atas kendala yang alam faktur pajak masu akan muncul pada akun coretax beli cara otomatis setelah proses migrasi data selesai laku kenan laku pengecekan kala ya tksmnti,neutral
kode verifikasi djponline lambat masuk di gmail jam2 tunggu ulang dan ulang begitu terus coretax masih sering muncul error macam2 pesan layar,negative
hai kak tidak bisa kredit nya apa kah ada notifikasi error yang muncul atau bagaimana silakan sampai detail kendala nya untuk pengkreditan ppn jln di coretax dapat laku lalu prepopulated data bayar create from payment ataupu n input cara,neutral
hai kak pelapar lapor realisasi investasi akan langsung proses oleh sistem coretax sepanjang telah lengkap dan irim mohon silak pasti bagi alur kasus menandatangani dengan klik tombol sign lalu submit,neutral
